title,genres
Hot Pursuit,"[{'id': 35, 'name': 'Comedy'}]"
Housekeeping,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Hunk,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]"
Innerspace,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
Ironweed,"[{'id': 18, 'name': 'Drama'}]"
Ishtar,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
Jaws: The Revenge,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
Leonard Part 6,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
Less Than Zero,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
Like Father Like Son,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
The Lost Boys,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
Made in Heaven,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Maid to Order,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
Making Mr. Right,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Mannequin,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Masters of the Universe,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
Million Dollar Mystery,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
The Monster Squad,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]"
A Month in the Country,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]"
Morgan Stewart's Coming Home,"[{'id': 35, 'name': 'Comedy'}]"
My Demon Lover,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]"
No Man's Land,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
North Shore,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Head Over Heels,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Left Behind,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
Valentine,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
In the Mood for Love,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Fever,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
The Million Dollar Hotel,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Nico and Dani,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Hannibal,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
Saving Silverman,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
Signs & Wonders,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
The Taste of Others,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Vatel,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Down to Earth,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]"
Recess: School's Out,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Sweet November,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Company Man,"[{'id': 35, 'name': 'Comedy'}]"
The Price of Milk,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]"
Monkeybone,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
3000 Miles to Graceland,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
The Widow of Saint-Pierre,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
The Mexican,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
See Spot Run,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Carman: The Champion,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
The Caveman's Valentine,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
"Me, You, Them","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Series 7: The Contenders,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
15 Minutes,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
Get Over It,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Blow Dry,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Hit and Runway,[]
Long Night's Journey Into Day,"[{'id': 99, 'name': 'Documentary'}]"
Simon Magus,[]
When Brendan Met Trudy,[]
Avalon,"[{'id': 18, 'name': 'Drama'}]"
Gray's Anatomy,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Madadayo,"[{'id': 18, 'name': 'Drama'}]"
The Mirror Crack'd,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
Of Mice and Men,"[{'id': 18, 'name': 'Drama'}]"
Pixote,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
Reform School Girls,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
Tapeheads,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Tuff Turf,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]"
The Unbelievable Truth,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Bishop's Wife,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"
Elvis That's the Way It Is,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]"
The Fortune Cookie,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
Lilies of the Field,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Hans Christian Andersen,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]"
The Greatest Story Ever Told,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
Elmer Gantry,"[{'id': 18, 'name': 'Drama'}]"
Alfie,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Demetrius and the Gladiators,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
The Fantasticks,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"
I Know Where I'm Going!,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Abominable Dr. Phibes,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
"Die, Monster, Die!","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]"
Real Life,"[{'id': 35, 'name': 'Comedy'}]"
Battle Beyond the Stars,"[{'id': 878, 'name': 'Science Fiction'}]"
Death Warrant,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
Double Impact,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
The End,"[{'id': 35, 'name': 'Comedy'}]"
Fuzz,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
Harley Davidson and the Marlboro Man,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
Losin' It,"[{'id': 35, 'name': 'Comedy'}]"
Mermaids,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Mighty Quinn,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
Unmade Beds,"[{'id': 35, 'name': 'Comedy'}]"
Rated X,"[{'id': 18, 'name': 'Drama'}]"
Manhunter,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
Reversal of Fortune,"[{'id': 18, 'name': 'Drama'}]"
Death on the Nile,"[{'id': 9648, 'name': 'Mystery'}]"
DeepStar Six,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]"
Revenge of the Nerds,"[{'id': 35, 'name': 'Comedy'}]"
Revenge of the Nerds II: Nerds in Paradise,"[{'id': 35, 'name': 'Comedy'}]"
Longtime Companion,"[{'id': 18, 'name': 'Drama'}]"
4 Little Girls,"[{'id': 99, 'name': 'Documentary'}]"
River's Edge,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
Girls Just Want to Have Fun,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
The Longest Yard,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Necessary Roughness,"[{'id': 35, 'name': 'Comedy'}]"
C.H.U.D.,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
Enemy at the Gates,"[{'id': 10752, 'name': 'War'}]"
Exit Wounds,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
The Dish,"[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Memento,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
The Brothers,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Heartbreakers,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Say It Isn't So,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Too Much Sleep,[]
Someone Like You...,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Spy Kids,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"
Tomcats,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
The Tailor of Panama,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Amores perros,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Keep the River on Your Right: A Modern Cannibal Tale,"[{'id': 99, 'name': 'Documentary'}]"
The Gleaners & I,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]"
Along Came a Spider,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
Blow,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
Just Visiting,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]"
Pokémon: Spell of the Unknown,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]"
Beautiful Creatures,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Brigham City,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
The Day I Became a Woman,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
Shadow Magic,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 36, 'name': 'History'}]"
Bridget Jones's Diary,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
Joe Dirt,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
Josie and the Pussycats,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"
Kingdom Come,"[{'id': 35, 'name': 'Comedy'}]"
The Body,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
Chopper,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
The Circle,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
Lakeboat,[]
Crocodile Dundee in Los Angeles,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
Freddy Got Fingered,"[{'id': 35, 'name': 'Comedy'}]"
The Center of the World,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Girl,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]"
The Low Down,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
The Luzhin Defence,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
The Visit,"[{'id': 18, 'name': 'Drama'}]"
Lilies,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"
Scarface,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Days of Wine and Roses,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Driven,"[{'id': 28, 'name': 'Action'}]"
The Forsaken,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
One Night at McCool's,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
Town & Country,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Rat,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
The Mummy Returns,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]"
Eureka,"[{'id': 18, 'name': 'Drama'}]"
Tuvalu,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]"
Under the Sand,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
Cleopatra,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]"
Krull,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
Lost in America,"[{'id': 35, 'name': 'Comedy'}]"
The Lost World,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]"
Triumph of the Will,"[{'id': 99, 'name': 'Documentary'}]"
True Believer,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
The World According to Garp,"[{'id': 35, 'name': 'Comedy'}]"
Candy,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
Fellini Satyricon,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
Roma,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Frankie and Johnny,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
Frankie and Johnny,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
A Home of Our Own,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Paris When It Sizzles,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Pola X,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
City of Women,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
For the Boys,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]"
Nine to Five,"[{'id': 35, 'name': 'Comedy'}]"
Norma Rae,"[{'id': 18, 'name': 'Drama'}]"
Summer Rental,"[{'id': 35, 'name': 'Comedy'}]"
"The 5,000 Fingers of Dr. T.","[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]"
Catchfire,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]"
Love Story,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Pelle the Conqueror,"[{'id': 18, 'name': 'Drama'}]"
Rififi,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]"
A Knight's Tale,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]"
Bread and Roses,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Calle 54,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}, {'id': 10769, 'name': 'Foreign'}]"
The King Is Alive,"[{'id': 18, 'name': 'Drama'}]"
Sordid Lives,"[{'id': 35, 'name': 'Comedy'}]"
Startup.com,"[{'id': 99, 'name': 'Documentary'}]"
Angel Eyes,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
Shrek,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
Fast Food Fast Women,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Moulin Rouge!,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
Little Brothers,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
Pearl Harbor,"[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
Bloody Angels,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
Himalaya,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
The Man Who Cried,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
Our Song,"[{'id': 18, 'name': 'Drama'}]"
Gabriela,[]
Ice Castles,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Love Potion No. 9,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Postcards from the Edge,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Apache,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]"
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson","[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]"
City Slickers,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
Eight Men Out,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
The Horse Soldiers,"[{'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]"
The Kentuckian,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]"
La Notte,"[{'id': 18, 'name': 'Drama'}]"
Mississippi Burning,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
The Magnificent Seven,"[{'id': 37, 'name': 'Western'}]"
Return of the Seven,"[{'id': 37, 'name': 'Western'}]"
Rio Bravo,"[{'id': 37, 'name': 'Western'}]"
The Scarlet Empress,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]"
Semi-Tough,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Suspect,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Throw Momma from the Train,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]"
Yi Yi,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Midnight Madness,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Nightwatch,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
The Sand Pebbles,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]"
Twelve O'Clock High,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
Von Ryan's Express,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]"
The Animal,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
What's the Worst That Could Happen?,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
Big Eden,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Evolution,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
Swordfish,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
The Anniversary Party,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Bride of the Wind,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
Divided We Fall,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10752, 'name': 'War'}]"
Whatever Happened to Harold Smith?,"[{'id': 35, 'name': 'Comedy'}]"
Catch-22,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Forgotten Silver,"[{'id': 35, 'name': 'Comedy'}]"
Point Break,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
Shag,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Uncommon Valor,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
